text,boolean-src,pagination,pagination-href
"The Red Sox waited ""87 long years"" to win the World Series.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=657"
"""The hole in the earth that’s going to be dug (for the proposed Gogebic mine) is bigger than my entire district.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=310"
"""Anyone who knows you can just"" look it up to ""see if you voted.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=29"
"On suspending system development charges for two years.","http://static.politifact.com.s3.amazonaws.com/rulings/fom-halfFlip.png","","http://www.politifact.com/truth-o-meter/statements/?page=369"
"The state covered a smaller percentage of the cost of K-12 education in 2013 than it did

in 2002.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=173"
"""A report in Navy Times said that 7.3 percent of Army, Navy and Marines have thought about attempting suicide.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=497"
"""Five members of [the Common Cause Georgia] board accepted maximum campaign contributions.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=423"
"""Every four minutes, another American home or business goes solar.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=248"
"Says Donald Trump has ""bankrupt four separate businesses.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=67"
"2014 midterm election spending by ""the left and the right are both equal.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=183"
"Says Ron Johnson ""is benefiting from several super PACs, I am not.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=30"
"""We've doubled our use of renewable energy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=352"
"Says Hillary Clinton ""erased all of her emails even though they were subject to recall and review by Congress.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=158"
"Says President Obama and his allies in Congress gave ""power"" to control Medicare patients’ health care decisions to ""a commission of 15 unelected bureaucrats in Washington.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=400"
"""Global warming is a hoax.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=207"
"""I helped to bring peace to Northern Ireland.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=648"
"""There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=331"
"""Reporters rehearse questions with White House press (secretary).""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=237"
"The polls ""show over half of Americans identify themselves as being pro-life.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=413"
"Virginia ""is home to more veterans per capita than any state in America.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=379"
"Says she ""oversaw an audit that won the city $2 million in franchise fees.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=343"
"""Never mind that no red light camera, no speed camera, nor any radar gun has ever stopped one accident from occurring.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=73"
"Says, ""The Democrats' proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=310"
"""If you care about the environment, we've got record funding.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=148"
"The stories from women saying he groped or forced himself on them ""largely have been debunked.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=35"
"""Most of the U.S. Senate is comprised of multimillionaires.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=285"
"""A Florida judge ruled parts of Obamacare unconstitutional.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=386"
"During the recession, ""the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=565"
"""Marco Rubio voted against funding health clinics that provide critical care during this public health emergency (Zika).""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=49"
"Health insurance premiums ""have almost doubled ... since 2000.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=663"
"McGinty previously told a local community newspaper in her native Philadelphia that she 'has found an alarming undercurrent of misinformed people in the 'T' part of the state' outside of Philadelphia and Pittsburgh.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=47"
"Alaska Sens. Lisa Murkowski and Mark Begich ""vote as much as 80 percent of the time together.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=211"
"Says Virginia Republican ""Scott Taylor has been convicted in at least four different courts across the country, at times failing to even appear, and having a warrant issued for his arrest.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=78"
"""I did not support the sequester.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=260"
"""Research performed by economists has shown no consistent, positive impact on jobs, income or tax revenues arising from stadiums or sports franchises.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=164"
"Says Gov. Rick Perry has never held a private-sector job.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=586"
"Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we’ve added $6.5 trillion to the debt.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=266"
"""The (State Board of Administration) transparency issue got a great airing the last legislative session.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=464"
"""Obama taps porn lawyer for #2 at Justice.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=624"
"""Martin Luther King Jr. was a Republican.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=420"
"""Early voting remains at 96 hours.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=485"
"""Every worker pays 15.3 percent payroll tax.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=446"
"""$2.4 million of the NIH dollars was spent on ‘origami’ condoms.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=185"
"""This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls ... has been supported by zero fact.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=116"
"""We have cut taxes more than 40 times in four years.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=164"
"""I've gotten to see the commercials that they did on you. And I've gotten to see some of the most vicious commercials I've ever seen of Michelle Obama talking about you, Hillary.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=39"
"""The University of Wisconsin System budget is the biggest it has ever been.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=77"
"A former Clinton administration official and other economists agree that ""if you keep extending these temporary unemployment benefits, you're just going to extend joblessness even more.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=615"
"Says ""by reducing chronic health care costs in the State of Georgia, we can reduce the $32.8 billion lost each year due to lack of productivity and economic costs.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=269"
"The University of Wisconsin-Milwaukee has ""2.8 students per faculty"" member, ""tied for second-lowest in its history since 1994.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=80"
"Says ""Bush Jr. handed Obama a $1.4 trillion deficit"" and Obama ""reduced Bush Jr.’s deficit to just $492 billion.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=133"
"""Although we have twice the population of Greece, the state of Florida employs three times fewer government employees.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=139"
"""Phoenix, Arizona, I'm told, is now the No. 2 kidnapping capital in the world, right behind Mexico City.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=577"
"""We’ve seen a remarkable reduction in the number of Americans being executed -- it’s down nearly two-thirds over the past generation.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=221"
"Of $60 billion Congress approved in response to Hurricane Sandy, ""only 10 percent was for disaster relief.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=313"
"$6 billion water bond program voters passed in 2011 ""has yet to be tapped.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=266"
"""Most"" of the newspapers that endorsed Alex Sink also endorsed Barack Obama.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=538"
"Says Wisconsin Assembly Republicans voted to repeal a law that ensures ""that women cannot get paid less than a man for doing the same job.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=405"
"""Refugees are subject to more rigorous screening than the average tourist in the U.S.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=38"
"Texas is ""the state that has now gone the longest without electing a Democrat statewide.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=348"
"""Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek help at an ER after an abortion.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=97"
"Virginia state employees ""pay nothing"" toward their pensions.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=468"
"""Forty-five percent of those who've been unemployed, they've been unemployed for six months or longer.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=558"
"Says state Rep. Sandy Pasch ""did nothing to stop"" people from scamming the Wisconsin Shares child-care subsidy program and voted against funding for fraud investigators.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=463"
"Independent groups behind ads attacking Democratic candidates are ""front groups for foreign-controlled companies.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=549"
"The American Academy of Pediatrics ""supports banning guns.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=504"
"""Evidence shows Zika virus turns fetus brains to liquid.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=89"
"""Since we last debated in Las Vegas, nearly 3,000 people have been killed by guns.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=117"
"Georgia public sector employees do not have a say in the conditions of their employment, do not have bargaining rights or a say in their working conditions.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=500"
"""Our state economic development agency under Walker, WEDC, actually isn’t even using the funds that are appropriated to it.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=237"
"""It was Hillary Clinton who left Americans in harm's way in Benghazi and after four Americans fell said, 'What difference at this point does it make?' ""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=64"
"""We know this now. The banks no longer loan (Donald Trump) money because he's a terrible risk. So he goes to these (Russian) oligarchs and borrows money.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=57"
"""[L]ess than one-tenth of Atlanta's transportation needs are covered"" in a referendum to levy a 1-cent sales tax.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=468"
"""The New START treaty was passed despite significant concerns among some people in the State and Defense Departments.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=516"
"Says Austin is the ""largest city in America without a congressional district anchored in it.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=287"
"""I was speaking out on pension reform almost 17 years ago.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=187"
"Says Hillary Clinton ""wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. That’s what could happen. You triple the size of our country in one week.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=32"
"""Over 40 of our 100 (House of) Delegates seats go uncontested every year, and over 40 percent of our state senate seats go uncontested every year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=197"
"""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=130"
"McCain ""said he was 'stumped' when asked whether contraceptives help stop the spread of HIV.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=635"
"""Under this tax cut, middle-class families don't save enough for a week's worth of groceries, while millionaires save enough to go on an exotic vacation.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=420"
"A proposed mine in Wisconsin is ""about two-thirds the size of Lake Winnebago.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=417"
"Because of the new health care law, ""2.5 million young adults now have coverage.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=404"
"In the past 27 months, President Barack Obama has created more private-sector jobs than ""in the Reagan recovery.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=358"
"""Bill Howell has been the consistent force behind every major tax increase in Virginia in the last decade.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=177"
"Says ""About 7 in 10 of Oregon’s inmates are in prison for violent crimes and serious sex offenses.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=364"
"""The polling shows over and over again that, unlike Donald Trump, that with me as the nominee, we beat Hillary Clinton.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=87"
"President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=496"
"""Very few men outlive their own fertility.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=309"
"""Three in four low-income workers don’t have any paid sick days available.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=319"
"""General Motors is the largest corporation in the world again.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=397"
"As CEO of WWE, Linda McMahon ""was caught tipping off a ringside physician"" about a federal investigation into illegally distributing steroids to wrestlers.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=539"
"The House passed ""cut, cap and balance"" with ""bipartisan support.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=466"
"President Obama’s health care law says ""when you sell your house now you have to pay a 3.8 percent tax.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=371"
"Metro Atlantans spend ""over an hour every day"" or ""five hours a week"" commuting, for a total of ""260 hours a year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=402"
"Says that ""we brought CHI Manufacturing, that had business in China, back to"" Texas.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=441"
"""There are polls showing right now that the American people for the most part think it's a bad idea to provide tax cuts to the wealthy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=528"
"""As president, Barack Obama has never visited Israel.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=364"
"""Some Republican leaders in Congress"" are ""pushing to make privatizing Social Security a key part of their legislative agenda if they win a majority in Congress this fall.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=561"
"Says Bernie Sanders ""has been largely a very reliable supporter of the NRA.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=86"
"""We don’t have a (military) reserve force if something happens.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=141"
"""And 100 percent, John, of your ads . . . 100 percent of them have been negative.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=626"
"Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=656"
"University of Texas students ""signed a petition seeking the legal right to abort newborn babies up to five-years-old.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=178"
"Says PolitiFact has ruled that Ed Gillespie’s ads are false and misleading.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=189"
"""For every $10,000 invested in business incubators, up to nearly 70 local jobs are generated.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=507"
"A Republican proposal changes Medicare for those under age 55 so that they will  ""participate in the same kind of health plan that members of Congress do.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=495"
"""Attorney General Eric Holder’s own Justice Department precleared the voting changes in the 2011 law"" about early voting in Florida.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=206"
"""From 2003 to 2006, 'Sesame Street' made more than $211 million from toy and consumer product sales.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=508"
"Obama's approval numbers 'are in the low 40s.'","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=562"
"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=137"
"Says the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=154"
"""It costs more money to put a person on death row than it does to lock them up for the rest of their lives because of attorney fees.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=450"
"""Californians consume 40 percent less energy per person than the national average""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=617"
"""Anywhere in the world, when someone uses a mobile phone, e-mail, the Internet or GPS, they are enjoying the benefits of the American miracle.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=478"
"""We have a legal immigration system in America that accepts 1 million people a year, legally. No other country in the world even comes close to that.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=152"
"""House Speaker Nancy Pelosi said this  week that the Democrats have to pass their terrible health care bill so  that the American people can actually find out what's in it.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=593"
"Says high-speed rail would have created 60,000 jobs.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=187"
"President Barack Obama deserves to be called ""the most successful food stamp president in American history"" because ""47 million Americans are on food stamps.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=487"
"""We’ve got an average of 5,600 soldiers committing suicide. That’s about 20 a day.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=220"
"""We have 80,000 abortions in Texas every year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=511"
"Lizbeth Benacquisto ""broke election law 105 times, hiding special interest contributors.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=541"
"Decriminalizing marijuana ""will save the state anywhere from $4 (million) to $11 million dollars.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=378"
"Says Obama called Medicaid ""broken"" four years ago.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=307"
"""We're inches away from no longer having a free economy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=462"
"""The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=465"
"Says the Obama administration ""will no longer enforce the Defense of Marriage Act (DOMA).""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=397"
"""You’re paying for...(state Sen. Diane Allen’s) health care, and she took yours away.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=439"
"Says the congressional ethics investigation against him was conducted by ""a very partisan political committee"" in a way that ""related more to the politics of the Democratic Party than to ethics.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=431"
"""Mitch McConnell voted with Harry Reid to infringe on our gun rights.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=242"
"In Afghanistan, ""it is very, very rare that someone who is killed in action is not killed by an"" improvised explosive device, or IED.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=457"
"""The average CEO makes $10,000 more every day ... than what the average worker makes every year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=623"
"""Babysitter on crystal meth eats 3-month-old baby.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=9"
"""Legislators themselves cannot afford to buy housing in California.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=16"
"Says former Federal Reserve Chairman Alan Greenspan said that ""if the workers are more insecure, that's very healthy for the society"" because ""they'll serve the masters gladly and passively.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=210"
"University of Texas undergraduate student debt ""is less than $21,000… probably one of the lowest debts across the nation.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=80"
"Says ""Schaufler was the only Democrat who voted to stop"" the state’s health care reform plan.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=388"
"""The music industry is the biggest export from Africa after oil and gas.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=205"
"The USA Freedom Act undercuts privacy because ""the phone records will be in the hands of the phone companies with hundreds of people available to look at the records, versus 20 or 30 people in the government.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=149"
